instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
82234,45,4.48E-05,0.487,341107,0.723,0.383,G,0.819,-11.148,Major,0.143,138.007,0.391,Electronic
27683,46,0.00139,0.449,297560,0.967,0.000455,E,0.222,-4.253,Minor,0.106,104.478,0.176,Electronic
28277,51,0.723,0.865,307547,0.443,0.144,E,0.0877,-14.168,Minor,0.16,96.023,0.689,Electronic
35999,33,0.103,0.581,151475,0.915,1.08E-05,F,0.0923,-4.828,Minor,0.0712,122.089,0.306,Electronic
91104,30,0.0302,0.603,225067,0.593,0.229,D,0.0954,-8.082,Minor,0.0385,191.978,0.825,Electronic
60201,50,0.00334,0.681,315585,0.915,0.0817,C#,0.354,-5.974,Major,0.042,118.027,0.607,Electronic
59529,50,0.718,0.647,263689,0.397,0.0648,G,0.0974,-13.234,Major,0.0816,179.868,0.179,Electronic
59224,33,0.0626,0.794,300125,0.626,0.00282,C#,0.117,-8.304,Major,0.0718,90,0.609,Electronic
49295,37,0.0611,0.675,285947,0.611,0.119,G,0.0706,-5.31,Minor,0.0378,183.947,0.519,Electronic
89970,37,0.333,0.793,509107,0.479,0.907,B,0.0279,-10.759,Major,0.0822,95.99,0.645,Electronic
28430,43,0.000396,0.752,192187,0.878,0.0346,F#,0.0726,-4.02,Minor,0.129,111.979,0.156,Electronic
33756,33,0.261,0.811,172143,0.759,4.96E-05,D,0.191,-2.86,Major,0.226,125.919,0.2,Electronic
67817,53,0.0125,0.465,230246,0.816,3.63E-05,A,0.0891,-3.399,Major,0.0926,192.041,0.343,Electronic
86216,35,0.56,0.509,317600,0.431,0.912,F,0.122,-13.785,Minor,0.0469,178.161,0.178,Electronic
69883,40,0.0563,0.754,219150,0.554,0.373,B,0.466,-11.023,Minor,0.0445,89.5,0.374,Electronic
67562,36,0.131,0.753,183507,0.8,0.00269,B,0.451,-6.473,Major,0.371,84.015,0.606,Electronic
29169,40,0.331,0.791,261587,0.83,0.0359,C,0.114,-7.446,Minor,0.0909,124.011,0.63,Electronic
36770,37,0.118,0.328,299970,0.699,2.03E-06,A#,0.113,-6.613,Minor,0.042,96.749,0.38,Electronic
23215,37,0.184,0.816,187320,0.364,0.809,G#,0.105,-14.152,Minor,0.0289,99.064,0.362,Electronic
51359,39,4.06E-05,0.515,249467,0.708,0.434,A,0.1,-9.693,Major,0.0323,97.772,0.486,Electronic
53988,38,0.0598,0.438,316600,0.913,8.00E-06,C,0.107,-4.458,Minor,0.0858,96.959,0.329,Electronic
20118,52,0.00389,0.526,389200,0.776,0.841,C#,0.0865,-8.873,Major,0.0597,132.996,0.0504,Electronic
45816,29,0.000313,0.389,245787,0.823,0.279,C#,0.733,-10.083,Minor,0.0399,139.126,0.366,Electronic
34862,36,0.036,0.631,166758,0.94,0.0314,B,0.344,-2.582,Minor,0.0837,150.033,0.359,Electronic
61573,23,0.789,0.44,633347,0.644,0.862,G,0.0985,-9.994,Major,0.0479,104.923,0.281,Electronic
67289,32,0.129,0.391,403493,0.647,0.923,B,0.358,-10.586,Major,0.0389,139.842,0.241,Electronic
64294,37,0.00177,0.707,297055,0.825,0.555,A#,0.309,-6.847,Minor,0.0391,121.072,0.614,Electronic
81609,54,0.00143,0.492,214400,0.925,0.0574,G#,0.362,-4.264,Minor,0.285,150.153,0.463,Electronic
87090,58,0.0941,0.728,291600,0.612,0.188,G,0.399,-10.106,Major,0.0499,130.016,0.437,Electronic
70224,44,0.268,0.503,244400,0.952,0.272,C#,0.875,-9.308,Major,0.572,126.345,0.174,Electronic
33352,40,0.000117,0.575,188800,0.952,0.161,E,0.0705,-2.919,Major,0.0525,150.014,0.106,Electronic
80286,23,0.778,0.459,178837,0.426,0.814,A,0.627,-18.213,Major,0.0463,108.985,0.0393,Electronic
84854,30,1.96E-05,0.523,273107,0.989,0.644,G,0.109,-2.289,Major,0.125,174.039,0.207,Electronic
55870,51,0.0459,0.664,208425,0.85,9.75E-05,E,0.215,-3.504,Minor,0.243,148.024,0.274,Electronic
20958,43,0.0104,0.634,155625,0.97,0.0667,B,0.199,-3.534,Major,0.0841,127.936,0.178,Electronic
20931,43,0.0973,0.783,386267,0.411,0.697,G#,0.0599,-19.591,Minor,0.087,100.897,0.85,Electronic
53116,22,0.0542,0.525,266400,0.721,0.000461,E,0.732,-9.751,Minor,0.0653,179.989,0.513,Electronic
56535,35,0.00419,0.524,207529,0.789,0.00333,G,0.198,-4.452,Minor,0.158,169.995,0.153,Electronic
27085,31,0.268,0.477,166987,0.998,0.635,G,0.553,-2.419,Major,0.272,127.427,0.0848,Electronic
31863,38,0.765,0.458,340853,0.464,0.835,D,0.142,-7.918,Minor,0.0311,143.925,0.135,Electronic
71056,43,0.107,0.503,292308,0.532,0.000108,C,0.247,-5.43,Minor,0.0438,155.87,0.369,Electronic
68034,28,0.0306,0.909,218707,0.537,0.926,C,0.103,-6.882,Minor,0.156,90.003,0.572,Electronic
71861,41,0.0046,0.552,199390,0.886,4.99E-06,E,0.542,-2.975,Minor,0.0958,112.077,0.115,Electronic
37692,27,0.00694,0.465,198457,0.909,0.0979,A#,0.116,-4.94,Major,0.0377,75.028,0.623,Electronic
32377,40,0.77,0.867,233036,0.631,0.658,G,0.0655,-7.764,Minor,0.0919,134.01,0.781,Electronic
61818,42,0.558,0.835,233447,0.58,0.000752,G#,0.115,-8.892,Minor,0.189,100.007,0.841,Electronic
49196,25,0.00328,0.635,249767,0.889,0.38,D,0.108,-4.267,Minor,0.0431,129.005,0.0539,Electronic
85356,36,0.36,0.73,228091,0.908,0.304,A,0.143,-4.801,Major,0.0797,139.927,0.628,Electronic
52140,45,0.0464,0.776,161905,0.64,0.00191,E,0.46,-10.494,Major,0.32,126.08,0.136,Electronic
25531,49,0.00195,0.778,361070,0.933,0.807,A,0.602,-5.719,Major,0.214,124.993,0.535,Electronic
31329,29,0.253,0.816,162093,0.558,0.0366,F#,0.287,-16.834,Minor,0.349,79.897,0.247,Electronic
70441,41,0.0631,0.883,255201,0.64,0.45,A,0.0988,-10.305,Minor,0.353,80.001,0.663,Electronic
38990,51,0.177,0.803,203215,0.552,0.000187,E,0.0865,-5.962,Minor,0.199,125.01,0.208,Electronic
24930,33,0.0421,0.329,223652,0.662,0,A#,0.0321,-7.645,Minor,0.119,159.212,0.258,Electronic
42808,37,0.985,0.217,190040,0.138,0.0374,G#,0.112,-17.724,Major,0.0489,169.75,0.0762,Electronic
86392,40,0.168,0.493,372618,0.804,0.924,D,0.0608,-8.645,Major,0.0299,93.988,0.0358,Electronic
42494,34,0.014,0.717,195484,0.582,0.000609,G,0.148,-8.121,Major,0.0788,93.988,0.585,Electronic
38014,45,0.000325,0.63,234240,0.918,0.626,A#,0.103,-5.052,Minor,0.0412,126.322,0.485,Electronic
69335,31,0.031,0.718,95077,0.77,0,A,0.402,-6.018,Minor,0.0336,92.974,0.233,Electronic
68810,46,0.716,0.589,366970,0.587,0.845,F#,0.1,-14.527,Minor,0.308,149.024,0.568,Electronic
87959,59,0.208,0.593,220800,0.569,0.00442,G#,0.221,-7.071,Major,0.164,149.908,0.3,Electronic
67062,47,0.357,0.44,312814,0.526,0.00577,F,0.091,-10.324,Minor,0.0322,128.017,0.115,Electronic
31003,25,0.48,0.89,200960,0.856,0.216,F,0.433,-6.708,Major,0.136,122.653,0.919,Electronic
45618,36,0.0796,0.61,374445,0.606,0.338,C,0.108,-8.085,Major,0.0565,84.475,0.643,Electronic
26608,31,0.225,0.646,269627,0.879,0.899,G,0.345,-8.556,Minor,0.0557,88.013,0.107,Electronic
86070,35,0.843,0.552,288600,0.256,0.918,D,0.106,-17.753,Major,0.0306,95.028,0.0399,Electronic
55754,56,0.00172,0.532,236800,0.949,0.928,C,0.308,-3.903,Major,0.0544,149.996,0.604,Electronic
30375,38,0.000943,0.75,241127,0.635,0.363,D#,0.54,-6.277,Minor,0.0503,135.032,0.617,Electronic
22129,50,0.00547,0.412,382765,0.903,8.61E-05,E,0.384,-5.955,Major,0.0749,121.08,0.106,Electronic
49514,39,0.0209,0.452,291507,0.956,0.721,G,0.163,-5.536,Minor,0.039,105.983,0.296,Electronic
90586,38,0.109,0.672,109606,0.774,0,C#,0.14,-7.102,Major,0.221,127.03,0.53,Electronic
39831,35,0.00744,0.717,207224,0.882,0.384,G,0.213,-6.572,Major,0.365,170.1,0.524,Electronic
41528,48,0.344,0.572,299573,0.323,0.00742,F,0.162,-12.335,Major,0.223,118.106,0.104,Electronic
84656,23,0.504,0.267,240763,0.46,0.511,G,0.314,-10.06,Minor,0.0344,119.964,0.0811,Electronic
88866,48,0.00464,0.602,284947,0.695,0.43,A,0.0888,-6.926,Minor,0.0281,103.002,0.733,Electronic
40004,55,0.342,0.51,293752,0.505,0.96,A,0.117,-13.053,Minor,0.0344,114.532,0.318,Electronic
21414,32,0.011,0.544,288560,0.828,0.916,F,0.357,-11.09,Minor,0.0368,174.015,0.613,Electronic
62526,69,0.00971,0.693,259387,0.875,0,G,0.0601,-8.354,Minor,0.0315,120.048,0.901,Electronic
25044,72,0.000479,0.467,180880,0.958,0.199,E,0.299,-4.808,Minor,0.0775,145.92,0.701,Electronic
89111,38,0.0701,0.715,459611,0.588,0.092,G,0.0956,-10.387,Major,0.0403,105.019,0.179,Electronic
48109,49,0.0307,0.802,400000,0.702,0.891,A#,0.0936,-8.503,Minor,0.0804,108.006,0.186,Electronic
31290,29,0.136,0.803,159375,0.732,0.0151,A#,0.735,-3.379,Minor,0.348,128.009,0.187,Electronic
28027,38,0.931,0.507,467373,0.416,0.165,G#,0.11,-12.838,Minor,0.0341,106.179,0.0985,Electronic
55269,29,0.102,0.679,188267,0.913,0.00319,C,0.339,-6.036,Major,0.101,170.054,0.729,Electronic
57975,36,0.0216,0.566,236133,0.809,0.906,A,0.283,-5.396,Minor,0.0599,124.954,0.271,Electronic
76674,26,0.00209,0.792,431788,0.497,0.0272,A,0.223,-7.465,Major,0.0818,69.989,0.254,Electronic
22438,33,0.000625,0.696,217983,0.905,0.0563,G,0.0882,-5.932,Major,0.092,128.071,0.341,Electronic
70613,42,0.0125,0.81,450500,0.71,0.891,C#,0.0565,-11.372,Major,0.0576,120.006,0.881,Electronic
27409,35,0.000135,0.522,367720,0.811,0.862,A#,0.129,-6.24,Minor,0.0424,124.977,0.295,Electronic
76358,38,0.0362,0.185,303824,0.718,2.23E-06,A#,0.166,-5.791,Major,0.0468,113.136,0.0488,Electronic
27631,36,0.251,0.727,192500,0.66,0.000661,C#,0.108,-12.566,Major,0.0397,115.993,0.527,Electronic
27281,25,0.00674,0.652,276167,0.806,0.786,F#,0.0656,-6.394,Minor,0.0467,139.931,0.231,Electronic
71684,26,0.0128,0.669,362667,0.871,0.734,B,0.0954,-4.642,Major,0.0362,136.903,0.515,Electronic
56138,23,0.000122,0.708,160036,0.955,0.596,C,0.141,-4.018,Major,0.0358,134.985,0.492,Electronic
89390,46,0.465,0.797,219533,0.811,9.30E-06,D,0.278,-6.303,Minor,0.0892,102.5,0.72,Electronic
84838,42,0.801,0.499,53120,0.13,0.196,B,0.241,-23.436,Minor,0.0408,107.791,0.536,Electronic
65880,28,0.0164,0.547,221519,0.839,0.0276,G#,0.0905,-4.421,Major,0.0825,139.781,0.0433,Electronic
83900,30,0.123,0.56,180856,0.422,0,C,0.361,-11.285,Major,0.0534,170.075,0.147,Electronic
58756,31,0.0753,0.646,254419,0.689,0.703,F#,0.0852,-5.561,Major,0.211,82.91,0.42,Electronic
31014,32,0.466,0.719,294783,0.353,0.202,C,0.112,-11.814,Major,0.0384,127.974,0.0895,Electronic
45018,56,0.0581,0.859,218389,0.673,0.00989,F,0.556,-6.212,Major,0.253,125.033,0.23,Electronic
23908,32,0.783,0.358,207573,0.549,0.0286,D,0.0928,-8.012,Major,0.0766,148.118,0.0854,Electronic
62200,33,0.0156,0.795,226480,0.623,5.23E-05,C#,0.0586,-7.119,Major,0.0752,105.547,0.752,Electronic
67632,35,0.302,0.734,253714,0.901,0,G#,0.185,-3.762,Major,0.137,139.951,0.931,Electronic
70702,47,0.00465,0.486,199187,0.739,0,D,0.0428,-2.714,Minor,0.0255,93.984,0.274,Electronic
49002,31,0.479,0.708,190362,0.87,0.0518,F,0.111,-2.98,Minor,0.118,145.007,0.58,Electronic
43456,39,0.000722,0.67,480657,0.762,0.882,F#,0.147,-11.474,Major,0.0389,118.995,0.0391,Electronic
55939,40,0.0477,0.609,185254,0.876,0.0522,C,0.377,-3.569,Minor,0.0745,128.001,0.222,Electronic
30072,42,1.68E-05,0.263,210933,0.719,0.383,G,0.113,-7.239,Major,0.0422,66.667,0.141,Electronic
50720,43,0.00226,0.477,279773,0.833,0.848,G,0.171,-8.271,Major,0.0315,169.968,0.555,Electronic
50014,22,0.000252,0.542,376400,0.566,0.914,D,0.106,-10.391,Major,0.0315,94.996,0.136,Electronic
89702,36,0.0377,0.515,193600,0.938,0.77,A,0.196,-3.823,Major,0.0481,150.059,0.357,Electronic
38555,23,0.0457,0.612,490133,0.436,0.859,A#,0.674,-11.014,Minor,0.0252,96.91,0.0365,Electronic
77772,36,0.0502,0.56,308387,0.626,0.00256,A#,0.0884,-7.074,Major,0.352,186.098,0.386,Electronic
72211,67,0.192,0.67,162538,0.672,5.13E-05,C#,0.0926,-3.469,Major,0.0923,165.075,0.643,Electronic
58096,22,0.00305,0.797,249067,0.812,0.0496,E,0.1,-8.396,Major,0.0531,130.08,0.652,Electronic
39917,21,0.000204,0.571,256960,0.877,0.537,C#,0.0663,-4.913,Major,0.0471,182.017,0.653,Electronic
45504,48,0.0678,0.607,364770,0.844,0.891,G,0.133,-10.726,Minor,0.0605,160.03,0.26,Electronic
88783,30,0.00105,0.739,205161,0.919,0.0632,G,0.0303,-4.423,Minor,0.0604,124.022,0.495,Electronic
77462,31,0.000843,0.523,204343,0.941,0.00017,G#,0.334,-2.668,Major,0.416,174.953,0.375,Electronic
44497,25,0.0044,0.703,402200,0.892,0.272,A#,0.267,-8.415,Major,0.064,118.659,0.869,Electronic
47779,37,0.00245,0.493,263164,0.961,0.166,G,0.129,-4.689,Minor,0.161,159.993,0.324,Electronic
37603,47,0.314,0.616,390987,0.525,0.615,C#,0.112,-9.827,Major,0.0686,106.749,0.0904,Electronic
34232,39,0.00123,0.345,484827,0.869,0.742,B,0.108,-13.042,Major,0.345,153.795,0.0872,Electronic
48560,34,0.543,0.587,285173,0.533,0.000259,C,0.0519,-9.947,Minor,0.0314,149.309,0.76,Electronic
28757,34,0.305,0.801,475098,0.509,0.765,F#,0.117,-11.12,Minor,0.0701,88.998,0.404,Electronic
36273,32,0.00191,0.289,498667,0.854,0.729,D,0.52,-4.618,Major,0.157,167.308,0.604,Electronic
82784,49,0.0794,0.714,181888,0.908,0,D#,0.131,-1.471,Minor,0.055,149.852,0.593,Electronic
73369,23,0.0108,0.685,196286,0.375,0.0195,D,0.102,-10.626,Minor,0.0287,140.116,0.151,Electronic
36182,34,0.0556,0.731,274373,0.851,0.304,F,0.102,-6.964,Minor,0.0351,101.993,0.694,Electronic
80262,45,0.24,0.7,331093,0.387,0.891,C#,0.219,-12.855,Major,0.0566,120.008,0.165,Electronic
53236,64,0.102,0.679,191160,0.985,0.0107,G,0.33,-3.357,Major,0.0617,124.953,0.462,Electronic
44076,27,0.18,0.537,161727,0.71,1.26E-06,C#,0.125,-6.429,Minor,0.512,140.17,0.347,Electronic
36821,42,0.00168,0.666,248727,0.93,0.000397,F#,0.341,-3.826,Minor,0.0406,110.018,0.13,Electronic
20954,42,0.00875,0.856,471256,0.36,0.687,B,0.104,-10.618,Minor,0.0497,116.011,0.587,Electronic
89761,35,0.107,0.69,238500,0.977,0.000622,C#,0.141,-3.856,Major,0.0747,130.994,0.294,Electronic
26537,48,0.0161,0.776,340787,0.362,0.05,G#,0.119,-6.793,Major,0.065,118.965,0.339,Electronic
40102,31,0.046,0.704,195041,0.962,1.48E-05,D,0.345,-2.42,Major,0.333,183.93,0.432,Electronic
64195,32,0.0448,0.726,421667,0.673,0.883,G,0.118,-9.53,Major,0.034,144.018,0.468,Electronic
39994,24,0.00593,0.83,130265,0.932,0.429,A#,0.189,-4.055,Minor,0.0826,112.412,0.163,Electronic
60967,34,0.0548,0.794,239520,0.666,0.509,C,0.208,-9.137,Major,0.0503,114.01,0.265,Electronic
75941,62,0.137,0.72,212571,0.633,0.00157,F,0.122,-5.212,Minor,0.0633,140.027,0.634,Electronic
62813,39,0.00661,0.69,238978,0.951,0.178,C#,0.103,-1.835,Major,0.103,145,0.369,Electronic
36521,57,0.0596,0.645,195692,0.736,0,A#,0.218,-6.132,Minor,0.1,129.915,0.534,Electronic
71332,37,0.53,0.431,354521,0.314,0.833,D,0.114,-18.958,Major,0.0625,140.489,0.0666,Electronic
47406,39,1.08E-05,0.628,187733,0.72,0.771,G,0.0332,-6.052,Major,0.0598,111.942,0.514,Electronic
74470,29,0.142,0.735,373192,0.704,0.242,F#,0.113,-7.552,Minor,0.0428,124,0.449,Electronic
36999,48,0.291,0.798,401574,0.927,0.744,G,0.271,-10.144,Minor,0.0762,121.999,0.874,Electronic
20108,28,0.0107,0.825,197548,0.876,0.0072,B,0.333,-2.94,Major,0.244,144.962,0.76,Electronic
35093,42,3.06E-06,0.18,192960,0.735,0.695,G,0.087,-5.748,Minor,0.0529,151.622,0.154,Electronic
50317,34,0.178,0.469,106667,0.372,0.909,A#,0.148,-12.275,Major,0.324,121.355,0.667,Electronic
64598,33,0.00569,0.38,186000,0.584,0.00235,B,0.346,-9.566,Major,0.0741,190.709,0.402,Electronic
37010,39,0.000232,0.156,373840,0.975,0.277,C#,0.133,-4.992,Minor,0.164,175.017,0.108,Electronic
33566,34,0.0155,0.723,202058,0.985,0.255,C,0.0938,-3.826,Major,0.285,126.027,0.322,Electronic
32016,40,0.000512,0.692,236719,0.879,0.445,D,0.118,-4.697,Major,0.0303,128.004,0.0859,Electronic
84304,35,0.0557,0.558,128400,0.732,0.0146,D,0.45,-6.497,Major,0.0401,99.975,0.0467,Electronic
48125,29,0.00659,0.518,274867,0.697,0.00107,B,0.112,-4.722,Minor,0.042,139.812,0.213,Electronic
67343,36,0.192,0.752,210043,0.392,0.52,A#,0.252,-12.309,Minor,0.0409,99.962,0.619,Electronic
58368,51,0.0832,0.351,241379,0.941,0.00376,F,0.12,-6.466,Major,0.228,128.023,0.0389,Electronic
74409,31,0.0418,0.895,172841,0.812,0.000455,A#,0.0762,-2.524,Minor,0.238,125.071,0.75,Electronic
30266,76,0.00178,0.674,121160,0.789,0.0071,G#,0.0754,-6.903,Major,0.0676,129.804,0.918,Electronic
44347,50,3.41E-05,0.587,269240,0.805,0.386,G,0.17,-9.137,Major,0.036,102.402,0.744,Electronic
88013,39,0.0109,0.738,150000,0.867,0.0825,G#,0.213,-5.249,Minor,0.227,160.066,0.366,Electronic
83045,49,0.00116,0.719,199212,0.801,0.000103,C,0.0719,-4.612,Major,0.0409,100.03,0.85,Electronic
64781,41,0.000382,0.596,227200,0.978,0.769,F#,0.262,-1.189,Major,0.0943,149.976,0.406,Electronic
62594,32,0.0282,0.285,206693,0.535,0.527,D,0.151,-7.824,Major,0.0294,174.027,0.321,Electronic
85395,57,0.00642,0.736,231111,0.691,0,D,0.107,-5.682,Major,0.0722,81.016,0.562,Electronic
51082,35,0.233,0.253,249400,0.373,0,E,0.182,-13.564,Major,0.0804,200.145,0.301,Electronic
64868,32,0.00104,0.667,164776,0.814,0.825,C#,0.302,-7.081,Major,0.0499,133.985,0.924,Electronic
68725,31,0.00642,0.713,150000,0.932,0.0293,E,0.143,-3.478,Minor,0.2,127.935,0.341,Electronic
91355,32,0.019,0.8,265065,0.803,4.50E-06,G,0.199,-4.085,Major,0.156,91.02,0.488,Electronic
54819,35,0.0129,0.487,93103,0.56,0.00572,C,0.0884,-8.321,Major,0.0333,145.169,0.317,Electronic
71462,28,0.593,0.799,348571,0.646,0.016,C,0.102,-9.123,Major,0.0264,104.987,0.739,Electronic
38532,41,0.172,0.835,461399,0.793,0.809,B,0.108,-10.084,Minor,0.0698,122.011,0.325,Electronic
74073,31,0.00745,0.73,664573,0.912,0.458,C#,0.214,-8.146,Major,0.053,126.971,0.756,Electronic
74608,47,0.57,0.805,250338,0.642,0.303,F#,0.169,-5.589,Minor,0.439,104.856,0.658,Electronic
61082,38,0.0758,0.628,332760,0.625,0.645,F,0.48,-9.224,Minor,0.0465,172.154,0.148,Electronic
74788,37,0.000113,0.651,271875,0.952,0.827,G,0.137,-2.26,Major,0.0868,127.997,0.315,Electronic
46552,39,0.00905,0.696,465680,0.912,0.868,C,0.324,-8.205,Major,0.0752,119.995,0.474,Electronic
21020,34,0.564,0.401,373305,0.47,0.931,A,0.101,-13.234,Minor,0.0562,71.674,0.227,Electronic
87471,41,0.0997,0.282,197500,0.813,0,C,0.101,-3.402,Major,0.076,143.937,0.375,Electronic
24688,41,0.00317,0.716,243750,0.899,0.0521,F,0.362,-5.638,Minor,0.0525,128.004,0.486,Electronic
85838,30,0.00358,0.596,206400,0.456,0.662,E,0.341,-8.287,Minor,0.0461,149.969,0.445,Electronic
58356,31,0.00224,0.591,152293,0.707,0.539,D,0.406,-6.562,Major,0.12,144.851,0.252,Electronic
38455,27,0.00834,0.801,143592,0.825,0.0099,F,0.27,-3.834,Major,0.053,146.031,0.6,Electronic
77669,38,0.057,0.489,230893,0.574,0,C,0.174,-6.415,Major,0.174,127.743,0.0681,Electronic
77422,43,0.0455,0.87,217187,0.872,0.763,F#,0.0662,-2.245,Major,0.0543,123.993,0.266,Electronic
41704,47,0.142,0.604,171882,0.966,0.154,G#,0.31,-3.086,Major,0.304,170.074,0.632,Electronic
25685,22,0.00147,0.655,274286,0.708,0.000223,B,0.0954,-5.956,Minor,0.0774,69.867,0.108,Electronic
60167,42,0.185,0.567,307880,0.754,0.887,F#,0.11,-13.227,Major,0.0719,188.017,0.0446,Electronic
48806,48,0.0355,0.603,322000,0.56,0.805,F,0.422,-10.381,Minor,0.0448,111.005,0.11,Electronic
51590,54,0.396,0.586,230787,0.856,0.00836,C#,0.0895,-5.241,Minor,0.0432,110.022,0.689,Electronic
54622,40,0.144,0.841,209747,0.898,4.74E-05,E,0.122,-6.408,Minor,0.135,92.97,0.552,Electronic
58466,42,0.0166,0.371,242118,0.667,0,C,0.364,-5.328,Minor,0.0596,170.013,0.234,Electronic
69755,36,0.0603,0.692,173280,0.847,0.000165,C#,0.333,-4.87,Major,0.288,124.9,0.37,Electronic
22789,46,0.314,0.496,385000,0.939,0.0129,F,0.107,-3.44,Minor,0.434,149.905,0.084,Electronic
82988,42,0.000259,0.599,222107,0.878,0.0258,E,0.0829,-7.759,Major,0.0387,144.029,0.814,Electronic
38041,47,0.000208,0.769,473067,0.959,0.631,F,0.331,-8.717,Minor,0.0634,116.168,0.893,Electronic
48844,36,0.0187,0.508,257107,0.902,0.822,G#,0.307,-3.263,Major,0.0297,168.422,0.514,Electronic
23455,28,0.000325,0.498,222069,0.982,0.000739,C#,0.244,-0.863,Major,0.254,174.005,0.274,Electronic
41437,34,0.465,0.817,498855,0.312,0.874,F,0.144,-15.857,Minor,0.0485,104.009,0.0561,Electronic
76750,42,0.0164,0.468,195280,0.388,0.882,C,0.332,-16.022,Major,0.0606,107.996,0.316,Electronic
55756,39,0.0376,0.44,443586,0.838,0.00258,C,0.206,-4.112,Minor,0.046,144.895,0.265,Electronic
59716,25,0.000496,0.488,164333,0.937,0.158,A,0.0957,-3.879,Major,0.29,180.131,0.325,Electronic
40423,32,0.0499,0.805,312459,0.627,0.197,G,0.2,-8.635,Major,0.0961,137.606,0.807,Electronic
80191,43,0.00145,0.642,213512,0.877,0.00279,C,0.0984,-2.878,Major,0.045,126.058,0.496,Electronic
44734,44,0.219,0.655,229714,0.663,0.00351,C,0.173,-6.068,Major,0.0479,139.958,0.359,Electronic
75554,40,0.222,0.892,164727,0.526,0.005,A,0.0714,-11.588,Minor,0.0648,109.988,0.582,Electronic
32594,50,0.0603,0.474,182400,0.731,0,G,0.133,-3.072,Minor,0.0812,149.874,0.199,Electronic
68322,50,0.0049,0.449,249600,0.963,0.09,B,0.227,-2.041,Major,0.0734,149.854,0.124,Electronic
31946,34,0.000988,0.851,390507,0.569,0.664,G,0.154,-3.453,Major,0.0375,123.014,0.516,Electronic
46848,30,0.171,0.57,301333,0.909,0,F#,0.114,-3.353,Major,0.33,89.082,0.795,Electronic
42466,33,0.00577,0.567,182400,0.973,1.14E-05,F,0.0661,0.892,Minor,0.332,74.986,0.629,Electronic
34689,24,0.0031,0.66,208560,0.991,0.000122,G,0.061,-5.288,Major,0.055,121.467,0.796,Electronic
51581,58,0.0074,0.647,237960,0.817,0,G,0.124,-4.466,Major,0.0814,118.082,0.277,Electronic
70418,46,0.000352,0.719,198000,0.668,0.498,G,0.0851,-6.35,Major,0.0479,99.995,0.166,Electronic
50311,48,0.881,0.629,295867,0.583,0.499,E,0.104,-11.235,Minor,0.0445,119.078,0.261,Electronic
67102,30,0.307,0.932,247059,0.533,0.0164,A#,0.0779,-4.62,Minor,0.334,101.988,0.587,Electronic
35892,34,0.00511,0.735,269535,0.654,0.0137,D,0.358,-1.999,Major,0.463,160.133,0.613,Electronic
87026,36,0.0041,0.526,198109,0.99,0.864,G,0.0967,-1.441,Major,0.105,127.912,0.416,Electronic
53308,44,0.0102,0.71,238753,0.686,0.866,G,0.102,-6.418,Major,0.0289,117.994,0.702,Electronic
39661,42,0.0916,0.448,153231,0.805,0.905,D,0.138,-7.31,Major,0.0583,129.971,0.0658,Electronic
22935,31,0.00258,0.765,449960,0.514,0.906,F,0.401,-13.111,Minor,0.0732,96.982,0.211,Electronic
36188,34,0.000355,0.513,255181,0.746,0.000236,D#,0.113,-5.524,Minor,0.0427,128.008,0.442,Electronic
36678,38,0.0127,0.488,233719,0.65,0.0121,C,0.0661,-6.163,Major,0.0564,140,0.0395,Electronic
41450,36,0.0248,0.756,198400,0.904,0.104,D,0.337,-2.368,Major,0.298,150.005,0.227,Electronic
85098,40,0.442,0.569,343133,0.486,0.847,F,0.108,-12.578,Major,0.0259,130.103,0.457,Electronic
79766,30,2.57E-06,0.293,355960,0.648,0.687,D,0.103,-6.755,Major,0.179,139.19,0.161,Electronic
56089,38,0.065,0.628,187115,0.809,4.28E-05,E,0.124,-2.806,Minor,0.0383,145.099,0.378,Electronic
48768,42,0.631,0.198,276067,0.49,0.904,C#,0.16,-10.245,Minor,0.0347,78.448,0.0757,Electronic
48216,40,0.361,0.791,481534,0.798,0.471,C#,0.113,-9.61,Major,0.232,107.971,0.236,Electronic
21086,37,0.599,0.558,393622,0.658,0.928,B,0.657,-9.023,Minor,0.0373,75.012,0.175,Electronic
83433,48,0.0997,0.758,281143,0.746,0.0613,G,0.151,-11.39,Major,0.0639,142.994,0.212,Electronic
